id,target
boostcamp-sts-v1-test-551,0.4
boostcamp-sts-v1-test-552,3.1
boostcamp-sts-v1-test-553,2.8
boostcamp-sts-v1-test-554,4.5
boostcamp-sts-v1-test-555,4.2
boostcamp-sts-v1-test-556,1.5
boostcamp-sts-v1-test-557,1.6
boostcamp-sts-v1-test-558,1.6
boostcamp-sts-v1-test-559,-0.0
boostcamp-sts-v1-test-560,4.5
boostcamp-sts-v1-test-561,4.4
boostcamp-sts-v1-test-562,0.6
boostcamp-sts-v1-test-563,1.6
boostcamp-sts-v1-test-564,0.4
boostcamp-sts-v1-test-565,4.2
boostcamp-sts-v1-test-566,4.4
boostcamp-sts-v1-test-567,4.1
boostcamp-sts-v1-test-568,3.2
boostcamp-sts-v1-test-569,4.5
boostcamp-sts-v1-test-570,2.0
boostcamp-sts-v1-test-571,1.6
boostcamp-sts-v1-test-572,3.8
boostcamp-sts-v1-test-573,2.1
boostcamp-sts-v1-test-574,1.2
boostcamp-sts-v1-test-575,4.3
boostcamp-sts-v1-test-576,4.5
boostcamp-sts-v1-test-577,0.2
boostcamp-sts-v1-test-578,1.0
boostcamp-sts-v1-test-579,2.9
boostcamp-sts-v1-test-580,3.4
boostcamp-sts-v1-test-581,-0.0
boostcamp-sts-v1-test-582,0.1
boostcamp-sts-v1-test-583,4.4
boostcamp-sts-v1-test-584,0.0
boostcamp-sts-v1-test-585,4.5
boostcamp-sts-v1-test-586,2.5
boostcamp-sts-v1-test-587,0.3
boostcamp-sts-v1-test-588,4.3
boostcamp-sts-v1-test-589,1.3
boostcamp-sts-v1-test-590,2.8
boostcamp-sts-v1-test-591,4.0
boostcamp-sts-v1-test-592,1.2
boostcamp-sts-v1-test-593,3.7
boostcamp-sts-v1-test-594,4.3
boostcamp-sts-v1-test-595,0.3
boostcamp-sts-v1-test-596,4.4
boostcamp-sts-v1-test-597,4.1
boostcamp-sts-v1-test-598,3.9
boostcamp-sts-v1-test-599,2.2
boostcamp-sts-v1-test-600,3.1
boostcamp-sts-v1-test-601,3.8
boostcamp-sts-v1-test-602,4.5
boostcamp-sts-v1-test-603,2.6
boostcamp-sts-v1-test-604,4.6
boostcamp-sts-v1-test-605,1.7
boostcamp-sts-v1-test-606,2.5
boostcamp-sts-v1-test-607,2.3
boostcamp-sts-v1-test-608,0.3
boostcamp-sts-v1-test-609,2.0
boostcamp-sts-v1-test-610,4.4
boostcamp-sts-v1-test-611,4.1
boostcamp-sts-v1-test-612,4.3
boostcamp-sts-v1-test-613,1.8
boostcamp-sts-v1-test-614,1.4
boostcamp-sts-v1-test-615,3.5
boostcamp-sts-v1-test-616,3.5
boostcamp-sts-v1-test-617,3.0
boostcamp-sts-v1-test-618,3.5
boostcamp-sts-v1-test-619,2.0
boostcamp-sts-v1-test-620,1.8
boostcamp-sts-v1-test-621,2.7
boostcamp-sts-v1-test-622,2.1
boostcamp-sts-v1-test-623,4.3
boostcamp-sts-v1-test-624,4.5
boostcamp-sts-v1-test-625,0.4
boostcamp-sts-v1-test-626,3.9
boostcamp-sts-v1-test-627,4.5
boostcamp-sts-v1-test-628,3.6
boostcamp-sts-v1-test-629,1.1
boostcamp-sts-v1-test-630,0.7
boostcamp-sts-v1-test-631,1.5
boostcamp-sts-v1-test-632,0.9
boostcamp-sts-v1-test-633,3.6
boostcamp-sts-v1-test-634,0.6
boostcamp-sts-v1-test-635,2.3
boostcamp-sts-v1-test-636,2.5
boostcamp-sts-v1-test-637,0.1
boostcamp-sts-v1-test-638,2.8
boostcamp-sts-v1-test-639,4.3
boostcamp-sts-v1-test-640,2.6
boostcamp-sts-v1-test-641,4.3
boostcamp-sts-v1-test-642,0.7
boostcamp-sts-v1-test-643,3.0
boostcamp-sts-v1-test-644,2.1
boostcamp-sts-v1-test-645,0.1
boostcamp-sts-v1-test-646,4.4
boostcamp-sts-v1-test-647,2.7
boostcamp-sts-v1-test-648,0.9
boostcamp-sts-v1-test-649,1.5
boostcamp-sts-v1-test-650,3.8
boostcamp-sts-v1-test-651,2.1
boostcamp-sts-v1-test-652,4.3
boostcamp-sts-v1-test-653,0.6
boostcamp-sts-v1-test-654,2.4
boostcamp-sts-v1-test-655,0.8
boostcamp-sts-v1-test-656,4.5
boostcamp-sts-v1-test-657,0.6
boostcamp-sts-v1-test-658,0.6
boostcamp-sts-v1-test-659,4.5
boostcamp-sts-v1-test-660,4.4
boostcamp-sts-v1-test-661,-0.0
boostcamp-sts-v1-test-662,4.3
boostcamp-sts-v1-test-663,4.1
boostcamp-sts-v1-test-664,0.9
boostcamp-sts-v1-test-665,1.0
boostcamp-sts-v1-test-666,1.6
boostcamp-sts-v1-test-667,2.6
boostcamp-sts-v1-test-668,1.3
boostcamp-sts-v1-test-669,4.3
boostcamp-sts-v1-test-670,1.8
boostcamp-sts-v1-test-671,4.2
boostcamp-sts-v1-test-672,2.6
boostcamp-sts-v1-test-673,4.4
boostcamp-sts-v1-test-674,0.8
boostcamp-sts-v1-test-675,4.3
boostcamp-sts-v1-test-676,2.7
boostcamp-sts-v1-test-677,2.3
boostcamp-sts-v1-test-678,4.6
boostcamp-sts-v1-test-679,4.2
boostcamp-sts-v1-test-680,1.3
boostcamp-sts-v1-test-681,2.5
boostcamp-sts-v1-test-682,3.3
boostcamp-sts-v1-test-683,4.3
boostcamp-sts-v1-test-684,3.7
boostcamp-sts-v1-test-685,3.4
boostcamp-sts-v1-test-686,3.6
boostcamp-sts-v1-test-687,4.5
boostcamp-sts-v1-test-688,4.6
boostcamp-sts-v1-test-689,0.8
boostcamp-sts-v1-test-690,4.0
boostcamp-sts-v1-test-691,3.6
boostcamp-sts-v1-test-692,0.2
boostcamp-sts-v1-test-693,4.5
boostcamp-sts-v1-test-694,1.5
boostcamp-sts-v1-test-695,4.2
boostcamp-sts-v1-test-696,1.6
boostcamp-sts-v1-test-697,3.8
boostcamp-sts-v1-test-698,4.3
boostcamp-sts-v1-test-699,0.2
boostcamp-sts-v1-test-700,4.5
boostcamp-sts-v1-test-701,0.5
boostcamp-sts-v1-test-702,1.0
boostcamp-sts-v1-test-703,1.1
boostcamp-sts-v1-test-704,2.3
boostcamp-sts-v1-test-705,1.7
boostcamp-sts-v1-test-706,2.4
boostcamp-sts-v1-test-707,1.9
boostcamp-sts-v1-test-708,2.2
boostcamp-sts-v1-test-709,4.3
boostcamp-sts-v1-test-710,0.3
boostcamp-sts-v1-test-711,1.8
boostcamp-sts-v1-test-712,4.5
boostcamp-sts-v1-test-713,4.0
boostcamp-sts-v1-test-714,2.4
boostcamp-sts-v1-test-715,-0.0
boostcamp-sts-v1-test-716,2.4
boostcamp-sts-v1-test-717,4.5
boostcamp-sts-v1-test-718,4.1
boostcamp-sts-v1-test-719,4.5
boostcamp-sts-v1-test-720,4.5
boostcamp-sts-v1-test-721,4.5
boostcamp-sts-v1-test-722,0.0
boostcamp-sts-v1-test-723,0.0
boostcamp-sts-v1-test-724,1.0
boostcamp-sts-v1-test-725,0.7
boostcamp-sts-v1-test-726,1.3
boostcamp-sts-v1-test-727,4.5
boostcamp-sts-v1-test-728,2.2
boostcamp-sts-v1-test-729,4.4
boostcamp-sts-v1-test-730,2.5
boostcamp-sts-v1-test-731,1.4
boostcamp-sts-v1-test-732,2.3
boostcamp-sts-v1-test-733,4.0
boostcamp-sts-v1-test-734,1.1
boostcamp-sts-v1-test-735,4.5
boostcamp-sts-v1-test-736,2.8
boostcamp-sts-v1-test-737,4.5
boostcamp-sts-v1-test-738,2.8
boostcamp-sts-v1-test-739,2.1
boostcamp-sts-v1-test-740,2.1
boostcamp-sts-v1-test-741,1.6
boostcamp-sts-v1-test-742,2.4
boostcamp-sts-v1-test-743,4.5
boostcamp-sts-v1-test-744,3.1
boostcamp-sts-v1-test-745,4.3
boostcamp-sts-v1-test-746,1.9
boostcamp-sts-v1-test-747,2.9
boostcamp-sts-v1-test-748,3.6
boostcamp-sts-v1-test-749,1.3
boostcamp-sts-v1-test-750,4.5
boostcamp-sts-v1-test-751,3.9
boostcamp-sts-v1-test-752,-0.0
boostcamp-sts-v1-test-753,1.2
boostcamp-sts-v1-test-754,1.2
boostcamp-sts-v1-test-755,2.7
boostcamp-sts-v1-test-756,4.1
boostcamp-sts-v1-test-757,2.0
boostcamp-sts-v1-test-758,2.8
boostcamp-sts-v1-test-759,0.4
boostcamp-sts-v1-test-760,3.9
boostcamp-sts-v1-test-761,1.8
boostcamp-sts-v1-test-762,3.6
boostcamp-sts-v1-test-763,4.6
boostcamp-sts-v1-test-764,3.6
boostcamp-sts-v1-test-765,0.2
boostcamp-sts-v1-test-766,1.4
boostcamp-sts-v1-test-767,3.5
boostcamp-sts-v1-test-768,4.5
boostcamp-sts-v1-test-769,2.1
boostcamp-sts-v1-test-770,4.6
boostcamp-sts-v1-test-771,4.5
boostcamp-sts-v1-test-772,0.6
boostcamp-sts-v1-test-773,1.0
boostcamp-sts-v1-test-774,0.4
boostcamp-sts-v1-test-775,3.6
boostcamp-sts-v1-test-776,4.5
boostcamp-sts-v1-test-777,2.9
boostcamp-sts-v1-test-778,2.8
boostcamp-sts-v1-test-779,2.3
boostcamp-sts-v1-test-780,1.2
boostcamp-sts-v1-test-781,3.2
boostcamp-sts-v1-test-782,1.1
boostcamp-sts-v1-test-783,4.4
boostcamp-sts-v1-test-784,4.5
boostcamp-sts-v1-test-785,1.3
boostcamp-sts-v1-test-786,2.8
boostcamp-sts-v1-test-787,3.8
boostcamp-sts-v1-test-788,0.7
boostcamp-sts-v1-test-789,0.3
boostcamp-sts-v1-test-790,1.2
boostcamp-sts-v1-test-791,2.9
boostcamp-sts-v1-test-792,3.6
boostcamp-sts-v1-test-793,3.6
boostcamp-sts-v1-test-794,1.9
boostcamp-sts-v1-test-795,4.6
boostcamp-sts-v1-test-796,2.9
boostcamp-sts-v1-test-797,3.9
boostcamp-sts-v1-test-798,0.4
boostcamp-sts-v1-test-799,2.3
boostcamp-sts-v1-test-800,0.5
boostcamp-sts-v1-test-801,2.5
boostcamp-sts-v1-test-802,3.1
boostcamp-sts-v1-test-803,2.5
boostcamp-sts-v1-test-804,2.3
boostcamp-sts-v1-test-805,0.3
boostcamp-sts-v1-test-806,1.8
boostcamp-sts-v1-test-807,1.7
boostcamp-sts-v1-test-808,3.6
boostcamp-sts-v1-test-809,4.2
boostcamp-sts-v1-test-810,4.3
boostcamp-sts-v1-test-811,4.2
boostcamp-sts-v1-test-812,1.2
boostcamp-sts-v1-test-813,2.6
boostcamp-sts-v1-test-814,2.0
boostcamp-sts-v1-test-815,1.1
boostcamp-sts-v1-test-816,1.1
boostcamp-sts-v1-test-817,0.6
boostcamp-sts-v1-test-818,4.2
boostcamp-sts-v1-test-819,4.1
boostcamp-sts-v1-test-820,1.7
boostcamp-sts-v1-test-821,1.4
boostcamp-sts-v1-test-822,1.4
boostcamp-sts-v1-test-823,3.6
boostcamp-sts-v1-test-824,0.2
boostcamp-sts-v1-test-825,0.4
boostcamp-sts-v1-test-826,4.1
boostcamp-sts-v1-test-827,4.5
boostcamp-sts-v1-test-828,3.2
boostcamp-sts-v1-test-829,2.5
boostcamp-sts-v1-test-830,1.5
boostcamp-sts-v1-test-831,2.4
boostcamp-sts-v1-test-832,2.6
boostcamp-sts-v1-test-833,1.1
boostcamp-sts-v1-test-834,2.7
boostcamp-sts-v1-test-835,1.7
boostcamp-sts-v1-test-836,4.5
boostcamp-sts-v1-test-837,3.5
boostcamp-sts-v1-test-838,3.5
boostcamp-sts-v1-test-839,1.2
boostcamp-sts-v1-test-840,1.4
boostcamp-sts-v1-test-841,4.3
boostcamp-sts-v1-test-842,3.0
boostcamp-sts-v1-test-843,4.4
boostcamp-sts-v1-test-844,2.7
boostcamp-sts-v1-test-845,3.9
boostcamp-sts-v1-test-846,4.6
boostcamp-sts-v1-test-847,4.5
boostcamp-sts-v1-test-848,4.0
boostcamp-sts-v1-test-849,1.3
boostcamp-sts-v1-test-850,2.1
boostcamp-sts-v1-test-851,1.5
boostcamp-sts-v1-test-852,4.0
boostcamp-sts-v1-test-853,2.3
boostcamp-sts-v1-test-854,4.2
boostcamp-sts-v1-test-855,4.0
boostcamp-sts-v1-test-856,3.5
boostcamp-sts-v1-test-857,0.7
boostcamp-sts-v1-test-858,1.3
boostcamp-sts-v1-test-859,0.4
boostcamp-sts-v1-test-860,4.5
boostcamp-sts-v1-test-861,0.8
boostcamp-sts-v1-test-862,3.2
boostcamp-sts-v1-test-863,4.5
boostcamp-sts-v1-test-864,4.6
boostcamp-sts-v1-test-865,3.6
boostcamp-sts-v1-test-866,1.1
boostcamp-sts-v1-test-867,-0.0
boostcamp-sts-v1-test-868,3.6
boostcamp-sts-v1-test-869,1.6
boostcamp-sts-v1-test-870,4.5
boostcamp-sts-v1-test-871,3.1
boostcamp-sts-v1-test-872,1.0
boostcamp-sts-v1-test-873,3.1
boostcamp-sts-v1-test-874,1.8
boostcamp-sts-v1-test-875,0.8
boostcamp-sts-v1-test-876,4.4
boostcamp-sts-v1-test-877,0.3
boostcamp-sts-v1-test-878,3.8
boostcamp-sts-v1-test-879,2.5
boostcamp-sts-v1-test-880,4.5
boostcamp-sts-v1-test-881,4.4
boostcamp-sts-v1-test-882,3.6
boostcamp-sts-v1-test-883,4.3
boostcamp-sts-v1-test-884,3.8
boostcamp-sts-v1-test-885,4.3
boostcamp-sts-v1-test-886,1.4
boostcamp-sts-v1-test-887,4.0
boostcamp-sts-v1-test-888,2.6
boostcamp-sts-v1-test-889,4.4
boostcamp-sts-v1-test-890,4.3
boostcamp-sts-v1-test-891,2.2
boostcamp-sts-v1-test-892,1.6
boostcamp-sts-v1-test-893,3.4
boostcamp-sts-v1-test-894,1.1
boostcamp-sts-v1-test-895,3.8
boostcamp-sts-v1-test-896,2.4
boostcamp-sts-v1-test-897,2.0
boostcamp-sts-v1-test-898,-0.0
boostcamp-sts-v1-test-899,3.7
boostcamp-sts-v1-test-900,0.6
boostcamp-sts-v1-test-901,1.1
boostcamp-sts-v1-test-902,2.0
boostcamp-sts-v1-test-903,3.9
boostcamp-sts-v1-test-904,3.8
boostcamp-sts-v1-test-905,2.9
boostcamp-sts-v1-test-906,4.0
boostcamp-sts-v1-test-907,1.1
boostcamp-sts-v1-test-908,0.6
boostcamp-sts-v1-test-909,4.4
boostcamp-sts-v1-test-910,4.4
boostcamp-sts-v1-test-911,1.6
boostcamp-sts-v1-test-912,2.4
boostcamp-sts-v1-test-913,4.0
boostcamp-sts-v1-test-914,0.9
boostcamp-sts-v1-test-915,2.9
boostcamp-sts-v1-test-916,2.1
boostcamp-sts-v1-test-917,4.4
boostcamp-sts-v1-test-918,4.6
boostcamp-sts-v1-test-919,4.5
boostcamp-sts-v1-test-920,3.6
boostcamp-sts-v1-test-921,3.9
boostcamp-sts-v1-test-922,2.9
boostcamp-sts-v1-test-923,4.5
boostcamp-sts-v1-test-924,4.6
boostcamp-sts-v1-test-925,0.8
boostcamp-sts-v1-test-926,2.0
boostcamp-sts-v1-test-927,4.5
boostcamp-sts-v1-test-928,4.5
boostcamp-sts-v1-test-929,4.6
boostcamp-sts-v1-test-930,4.5
boostcamp-sts-v1-test-931,4.4
boostcamp-sts-v1-test-932,1.9
boostcamp-sts-v1-test-933,1.7
boostcamp-sts-v1-test-934,4.3
boostcamp-sts-v1-test-935,-0.1
boostcamp-sts-v1-test-936,2.2
boostcamp-sts-v1-test-937,4.2
boostcamp-sts-v1-test-938,1.7
boostcamp-sts-v1-test-939,2.9
boostcamp-sts-v1-test-940,4.5
boostcamp-sts-v1-test-941,4.4
boostcamp-sts-v1-test-942,2.1
boostcamp-sts-v1-test-943,1.5
boostcamp-sts-v1-test-944,3.5
boostcamp-sts-v1-test-945,-0.1
boostcamp-sts-v1-test-946,1.1
boostcamp-sts-v1-test-947,2.8
boostcamp-sts-v1-test-948,4.6
boostcamp-sts-v1-test-949,3.9
boostcamp-sts-v1-test-950,3.9
boostcamp-sts-v1-test-951,4.1
boostcamp-sts-v1-test-952,0.4
boostcamp-sts-v1-test-953,4.4
boostcamp-sts-v1-test-954,3.6
boostcamp-sts-v1-test-955,4.6
boostcamp-sts-v1-test-956,1.6
boostcamp-sts-v1-test-957,2.6
boostcamp-sts-v1-test-958,2.1
boostcamp-sts-v1-test-959,2.9
boostcamp-sts-v1-test-960,4.2
boostcamp-sts-v1-test-961,3.2
boostcamp-sts-v1-test-962,3.6
boostcamp-sts-v1-test-963,4.5
boostcamp-sts-v1-test-964,3.8
boostcamp-sts-v1-test-965,2.7
boostcamp-sts-v1-test-966,0.6
boostcamp-sts-v1-test-967,2.5
boostcamp-sts-v1-test-968,2.7
boostcamp-sts-v1-test-969,0.2
boostcamp-sts-v1-test-970,1.8
boostcamp-sts-v1-test-971,1.4
boostcamp-sts-v1-test-972,1.5
boostcamp-sts-v1-test-973,3.3
boostcamp-sts-v1-test-974,3.9
boostcamp-sts-v1-test-975,1.9
boostcamp-sts-v1-test-976,2.4
boostcamp-sts-v1-test-977,1.7
boostcamp-sts-v1-test-978,3.4
boostcamp-sts-v1-test-979,3.1
boostcamp-sts-v1-test-980,1.4
boostcamp-sts-v1-test-981,3.5
boostcamp-sts-v1-test-982,4.5
boostcamp-sts-v1-test-983,1.5
boostcamp-sts-v1-test-984,4.2
boostcamp-sts-v1-test-985,0.8
boostcamp-sts-v1-test-986,0.8
boostcamp-sts-v1-test-987,3.9
boostcamp-sts-v1-test-988,4.6
boostcamp-sts-v1-test-989,2.9
boostcamp-sts-v1-test-990,1.6
boostcamp-sts-v1-test-991,4.5
boostcamp-sts-v1-test-992,4.3
boostcamp-sts-v1-test-993,1.4
boostcamp-sts-v1-test-994,3.9
boostcamp-sts-v1-test-995,1.3
boostcamp-sts-v1-test-996,2.6
boostcamp-sts-v1-test-997,3.0
boostcamp-sts-v1-test-998,3.0
boostcamp-sts-v1-test-999,3.3
boostcamp-sts-v1-test-1000,4.4
boostcamp-sts-v1-test-1001,4.2
boostcamp-sts-v1-test-1002,1.1
boostcamp-sts-v1-test-1003,3.5
boostcamp-sts-v1-test-1004,4.6
boostcamp-sts-v1-test-1005,3.7
boostcamp-sts-v1-test-1006,4.2
boostcamp-sts-v1-test-1007,0.0
boostcamp-sts-v1-test-1008,3.4
boostcamp-sts-v1-test-1009,1.4
boostcamp-sts-v1-test-1010,0.3
boostcamp-sts-v1-test-1011,4.5
boostcamp-sts-v1-test-1012,1.0
boostcamp-sts-v1-test-1013,3.4
boostcamp-sts-v1-test-1014,1.5
boostcamp-sts-v1-test-1015,3.3
boostcamp-sts-v1-test-1016,4.3
boostcamp-sts-v1-test-1017,4.4
boostcamp-sts-v1-test-1018,0.7
boostcamp-sts-v1-test-1019,3.8
boostcamp-sts-v1-test-1020,3.8
boostcamp-sts-v1-test-1021,2.2
boostcamp-sts-v1-test-1022,0.8
boostcamp-sts-v1-test-1023,3.8
boostcamp-sts-v1-test-1024,3.7
boostcamp-sts-v1-test-1025,3.9
boostcamp-sts-v1-test-1026,1.1
boostcamp-sts-v1-test-1027,3.7
boostcamp-sts-v1-test-1028,1.5
boostcamp-sts-v1-test-1029,4.6
boostcamp-sts-v1-test-1030,0.8
boostcamp-sts-v1-test-1031,4.5
boostcamp-sts-v1-test-1032,1.4
boostcamp-sts-v1-test-1033,4.5
boostcamp-sts-v1-test-1034,2.5
boostcamp-sts-v1-test-1035,1.3
boostcamp-sts-v1-test-1036,1.6
boostcamp-sts-v1-test-1037,0.4
boostcamp-sts-v1-test-1038,3.3
boostcamp-sts-v1-test-1039,4.5
boostcamp-sts-v1-test-1040,3.5
boostcamp-sts-v1-test-1041,1.7
boostcamp-sts-v1-test-1042,3.9
boostcamp-sts-v1-test-1043,3.7
boostcamp-sts-v1-test-1044,3.2
boostcamp-sts-v1-test-1045,4.0
boostcamp-sts-v1-test-1046,4.1
boostcamp-sts-v1-test-1047,3.6
boostcamp-sts-v1-test-1048,1.8
boostcamp-sts-v1-test-1049,1.3
boostcamp-sts-v1-test-1050,4.5
boostcamp-sts-v1-test-1051,4.5
boostcamp-sts-v1-test-1052,1.9
boostcamp-sts-v1-test-1053,-0.0
boostcamp-sts-v1-test-1054,1.2
boostcamp-sts-v1-test-1055,4.5
boostcamp-sts-v1-test-1056,4.5
boostcamp-sts-v1-test-1057,1.2
boostcamp-sts-v1-test-1058,1.5
boostcamp-sts-v1-test-1059,4.5
boostcamp-sts-v1-test-1060,1.1
boostcamp-sts-v1-test-1061,1.5
boostcamp-sts-v1-test-1062,4.6
boostcamp-sts-v1-test-1063,3.9
boostcamp-sts-v1-test-1064,1.6
boostcamp-sts-v1-test-1065,0.3
boostcamp-sts-v1-test-1066,2.7
boostcamp-sts-v1-test-1067,4.3
boostcamp-sts-v1-test-1068,3.7
boostcamp-sts-v1-test-1069,2.2
boostcamp-sts-v1-test-1070,4.5
boostcamp-sts-v1-test-1071,0.9
boostcamp-sts-v1-test-1072,4.6
boostcamp-sts-v1-test-1073,1.4
boostcamp-sts-v1-test-1074,4.5
boostcamp-sts-v1-test-1075,1.7
boostcamp-sts-v1-test-1076,4.0
boostcamp-sts-v1-test-1077,0.1
boostcamp-sts-v1-test-1078,4.2
boostcamp-sts-v1-test-1079,2.7
boostcamp-sts-v1-test-1080,4.4
boostcamp-sts-v1-test-1081,3.8
boostcamp-sts-v1-test-1082,2.4
boostcamp-sts-v1-test-1083,1.9
boostcamp-sts-v1-test-1084,0.8
boostcamp-sts-v1-test-1085,3.9
boostcamp-sts-v1-test-1086,1.2
boostcamp-sts-v1-test-1087,3.1
boostcamp-sts-v1-test-1088,3.5
boostcamp-sts-v1-test-1089,3.8
boostcamp-sts-v1-test-1090,0.0
boostcamp-sts-v1-test-1091,4.5
boostcamp-sts-v1-test-1092,1.8
boostcamp-sts-v1-test-1093,4.2
boostcamp-sts-v1-test-1094,4.4
boostcamp-sts-v1-test-1095,1.3
boostcamp-sts-v1-test-1096,4.5
boostcamp-sts-v1-test-1097,3.1
boostcamp-sts-v1-test-1098,3.4
boostcamp-sts-v1-test-1099,4.5
